Field_ID,User_ID,User_Rating,Field_Name,Field_Rating,Field_Types
20,8633,5,Tunas Bugar Badminton Hall,4.3,Badminton
14,5852,5,Kuningan Village Futsal Field 1,4.2,Futsal
19,8351,3,Cililitan Badminton Hall,4.6,Badminton
15,6782,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
1,805,3,Champion Futsal,4.5,Futsal
12,4895,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
16,7051,5,Diaz Badminton Hall,4.3,Badminton
20,8856,3,Tunas Bugar Badminton Hall,4.2,Badminton
19,8240,4,Cililitan Badminton Hall,4.5,Badminton
18,7633,5,GOR Badminton Mega Kuningan,4.4,Badminton
17,7289,5,Lapangan Bulutangkis Talenta,4.5,Badminton
12,5140,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
3,1816,4,Planet Futsal,4.4,Futsal
2,1521,3,Centro Futsal,4.2,Futsal
10,3790,5,AS FUTSAL,4.3,Futsal
14,6649,3,Kuningan Village Futsal Field 1,4.3,Futsal
14,5960,5,Kuningan Village Futsal Field 1,4.4,Futsal
2,991,5,Centro Futsal,4.5,Futsal
1,840,3,Champion Futsal,4.2,Futsal
19,8375,3,Cililitan Badminton Hall,4.3,Badminton
14,5756,5,Kuningan Village Futsal Field 1,4.4,Futsal
17,7408,4,Lapangan Bulutangkis Talenta,4.3,Badminton
20,8538,5,Tunas Bugar Badminton Hall,4.5,Badminton
1,672,4,Champion Futsal,4.2,Futsal
10,3544,5,AS FUTSAL,4.3,Futsal
9,3231,5,Go All Futsal,4.1,Futsal
11,4243,5,Futsal Sani,4.3,Futsal
3,1864,4,Planet Futsal,4.2,Futsal
19,8457,2,Cililitan Badminton Hall,4.2,Badminton
19,8322,4,Cililitan Badminton Hall,4.5,Badminton
12,4688,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,194,5,Champion Futsal,4.5,Futsal
12,5054,4,Futsal Court Cilandak Sport Centre,4.2,Futsal
19,8065,5,Cililitan Badminton Hall,4.5,Badminton
12,5305,3,Futsal Court Cilandak Sport Centre,4.3,Futsal
16,7178,4,Diaz Badminton Hall,4.2,Badminton
19,7944,5,Cililitan Badminton Hall,4.5,Badminton
6,2597,5,Lapangan Bulu Tangkis Patra,4.2,Badminton
5,2244,5,GOR Kurnia Badminton Court,4.1,Badminton
11,4249,5,Futsal Sani,4.3,Futsal
14,5898,5,Kuningan Village Futsal Field 1,4.2,Futsal
10,3522,5,AS FUTSAL,4.2,Futsal
4,2030,5,Royal Futsal,4.6,Futsal
15,6904,4,Gedung Bulutangkis Gelora Sunter,4.2,Badminton
4,2000,5,Royal Futsal,4.3,Futsal
3,1851,4,Planet Futsal,4.6,Futsal
15,6899,4,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
1,493,5,Champion Futsal,4.1,Futsal
11,4256,5,Futsal Sani,4.2,Futsal
10,3784,5,AS FUTSAL,4.2,Futsal
10,3700,5,AS FUTSAL,4.5,Futsal
12,4700,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6029,5,Kuningan Village Futsal Field 1,4.5,Futsal
1,850,3,Champion Futsal,4.5,Futsal
1,793,3,Champion Futsal,4.6,Futsal
8,2962,5,Lapangan Badminton Tomang,4.3,Badminton
3,1946,2,Planet Futsal,4.2,Futsal
19,8197,4,Cililitan Badminton Hall,4.3,Badminton
3,1842,4,Planet Futsal,4.2,Futsal
10,4014,4,AS FUTSAL,4.2,Futsal
5,2457,3,GOR Kurnia Badminton Court,4.5,Badminton
12,5196,4,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,20,5,Champion Futsal,4.3,Futsal
3,1710,5,Planet Futsal,4.3,Futsal
20,8829,4,Tunas Bugar Badminton Hall,4.5,Badminton
6,2591,5,Lapangan Bulu Tangkis Patra,4.5,Badminton
12,5185,4,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,434,5,Champion Futsal,4.5,Futsal
1,163,5,Champion Futsal,4.5,Futsal
1,873,2,Champion Futsal,4.4,Futsal
17,7426,4,Lapangan Bulutangkis Talenta,4.5,Badminton
12,5338,3,Futsal Court Cilandak Sport Centre,4.3,Futsal
9,3215,5,Go All Futsal,4.1,Futsal
11,4276,5,Futsal Sani,4.4,Futsal
2,1096,5,Centro Futsal,4.3,Futsal
14,5974,5,Kuningan Village Futsal Field 1,4.5,Futsal
1,737,4,Champion Futsal,4.5,Futsal
12,4720,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,5138,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
20,8595,5,Tunas Bugar Badminton Hall,4.6,Badminton
7,2870,5,Supreme Arena Badminton,4.5,Badminton
1,9,5,Champion Futsal,4.3,Futsal
14,6387,4,Kuningan Village Futsal Field 1,4.3,Futsal
16,7147,4,Diaz Badminton Hall,4.2,Badminton
10,3682,5,AS FUTSAL,4.4,Futsal
2,1359,4,Centro Futsal,4.5,Futsal
12,4913,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4974,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
3,1889,4,Planet Futsal,4.5,Futsal
12,4597,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
18,7779,4,GOR Badminton Mega Kuningan,4.3,Badminton
3,1740,5,Planet Futsal,4.2,Futsal
10,3850,4,AS FUTSAL,4.3,Futsal
13,5577,4,Pelangi Futsal,4.2,Futsal
10,3534,5,AS FUTSAL,4.3,Futsal
16,7207,3,Diaz Badminton Hall,4.6,Badminton
15,6901,4,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
1,861,3,Champion Futsal,4.5,Futsal
1,481,5,Champion Futsal,4.5,Futsal
1,742,4,Champion Futsal,4.5,Futsal
18,7788,4,GOR Badminton Mega Kuningan,4.5,Badminton
1,628,4,Champion Futsal,4.2,Futsal
10,3617,5,AS FUTSAL,4.1,Futsal
11,4317,5,Futsal Sani,4.5,Futsal
1,813,3,Champion Futsal,4.4,Futsal
2,1575,1,Centro Futsal,4.3,Futsal
3,1807,4,Planet Futsal,4.5,Futsal
18,7490,5,GOR Badminton Mega Kuningan,4.5,Badminton
12,4504,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
3,1608,5,Planet Futsal,4.6,Futsal
7,2850,5,Supreme Arena Badminton,4.2,Badminton
10,4175,2,AS FUTSAL,4.3,Futsal
14,6744,2,Kuningan Village Futsal Field 1,4.3,Futsal
14,6284,4,Kuningan Village Futsal Field 1,4.4,Futsal
2,1337,5,Centro Futsal,4.3,Futsal
20,8582,5,Tunas Bugar Badminton Hall,4.2,Badminton
19,8298,4,Cililitan Badminton Hall,4.6,Badminton
15,6805,5,Gedung Bulutangkis Gelora Sunter,4.3,Badminton
14,6132,5,Kuningan Village Futsal Field 1,4.5,Futsal
12,5294,3,Futsal Court Cilandak Sport Centre,4.4,Futsal
2,958,5,Centro Futsal,4.6,Futsal
15,6894,4,Gedung Bulutangkis Gelora Sunter,4.2,Badminton
19,7906,5,Cililitan Badminton Hall,4.3,Badminton
14,5829,5,Kuningan Village Futsal Field 1,4.5,Futsal
1,81,5,Champion Futsal,4.5,Futsal
18,7741,4,GOR Badminton Mega Kuningan,4.5,Badminton
18,7684,5,GOR Badminton Mega Kuningan,4.3,Badminton
14,6661,3,Kuningan Village Futsal Field 1,4.5,Futsal
1,848,3,Champion Futsal,4.3,Futsal
14,6632,3,Kuningan Village Futsal Field 1,4.4,Futsal
17,7439,3,Lapangan Bulutangkis Talenta,4.2,Badminton
19,8440,2,Cililitan Badminton Hall,4.4,Badminton
2,1219,5,Centro Futsal,4.3,Futsal
14,6249,5,Kuningan Village Futsal Field 1,4.3,Futsal
9,3103,5,Go All Futsal,4.5,Futsal
12,4820,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,262,5,Champion Futsal,4.3,Futsal
3,1669,5,Planet Futsal,4.3,Futsal
20,8746,4,Tunas Bugar Badminton Hall,4.5,Badminton
12,4785,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3653,5,AS FUTSAL,4.3,Futsal
14,6310,4,Kuningan Village Futsal Field 1,4.3,Futsal
14,6395,4,Kuningan Village Futsal Field 1,4.5,Futsal
1,776,3,Champion Futsal,4.5,Futsal
1,336,5,Champion Futsal,4.2,Futsal
10,3478,5,AS FUTSAL,4.4,Futsal
17,7455,3,Lapangan Bulutangkis Talenta,4.3,Badminton
14,5681,5,Kuningan Village Futsal Field 1,4.3,Futsal
20,8617,5,Tunas Bugar Badminton Hall,4.3,Badminton
14,6685,3,Kuningan Village Futsal Field 1,4.5,Futsal
12,4821,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,234,5,Champion Futsal,4.3,Futsal
14,5759,5,Kuningan Village Futsal Field 1,4.4,Futsal
2,1348,4,Centro Futsal,4.5,Futsal
12,5063,4,Futsal Court Cilandak Sport Centre,4.2,Futsal
5,2186,5,GOR Kurnia Badminton Court,4.5,Badminton
1,58,5,Champion Futsal,4.3,Futsal
9,3300,4,Go All Futsal,4.2,Futsal
10,3827,5,AS FUTSAL,4.2,Futsal
5,2484,2,GOR Kurnia Badminton Court,4.3,Badminton
20,8834,4,Tunas Bugar Badminton Hall,4.3,Badminton
13,5586,4,Pelangi Futsal,4.3,Futsal
20,8609,5,Tunas Bugar Badminton Hall,4.4,Badminton
2,1513,3,Centro Futsal,4.3,Futsal
14,5774,5,Kuningan Village Futsal Field 1,4.4,Futsal
2,1283,5,Centro Futsal,4.2,Futsal
10,3923,4,AS FUTSAL,4.6,Futsal
7,2764,5,Supreme Arena Badminton,4.5,Badminton
6,2692,4,Lapangan Bulu Tangkis Patra,4.3,Badminton
16,7149,4,Diaz Badminton Hall,4.6,Badminton
8,2979,5,Lapangan Badminton Tomang,4.3,Badminton
20,8476,5,Tunas Bugar Badminton Hall,4.2,Badminton
10,3864,4,AS FUTSAL,4.5,Futsal
1,835,3,Champion Futsal,4.2,Futsal
10,4124,3,AS FUTSAL,4.3,Futsal
3,1652,5,Planet Futsal,4.5,Futsal
18,7663,5,GOR Badminton Mega Kuningan,4.3,Badminton
14,6728,2,Kuningan Village Futsal Field 1,4.6,Futsal
15,6931,3,Gedung Bulutangkis Gelora Sunter,4.2,Badminton
10,3563,5,AS FUTSAL,4.2,Futsal
19,8444,2,Cililitan Badminton Hall,4.3,Badminton
20,8662,5,Tunas Bugar Badminton Hall,4.2,Badminton
5,2234,5,GOR Kurnia Badminton Court,4.6,Badminton
15,6872,5,Gedung Bulutangkis Gelora Sunter,4.1,Badminton
11,4292,5,Futsal Sani,4.4,Futsal
2,903,5,Centro Futsal,4.5,Futsal
6,2606,5,Lapangan Bulu Tangkis Patra,4.5,Badminton
18,7495,5,GOR Badminton Mega Kuningan,4.2,Badminton
19,7970,5,Cililitan Badminton Hall,4.3,Badminton
16,6941,5,Diaz Badminton Hall,4.5,Badminton
18,7765,4,GOR Badminton Mega Kuningan,4.3,Badminton
3,1885,4,Planet Futsal,4.3,Futsal
14,5811,5,Kuningan Village Futsal Field 1,4.4,Futsal
2,911,5,Centro Futsal,4.2,Futsal
19,7895,5,Cililitan Badminton Hall,4.5,Badminton
12,4457,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6320,4,Kuningan Village Futsal Field 1,4.3,Futsal
14,6353,4,Kuningan Village Futsal Field 1,4.3,Futsal
20,8574,5,Tunas Bugar Badminton Hall,4.3,Badminton
14,6708,3,Kuningan Village Futsal Field 1,4.3,Futsal
14,6075,5,Kuningan Village Futsal Field 1,4.3,Futsal
20,8859,3,Tunas Bugar Badminton Hall,4.5,Badminton
12,4797,5,Futsal Court Cilandak Sport Centre,4.6,Futsal
7,2863,5,Supreme Arena Badminton,4.4,Badminton
2,1344,4,Centro Futsal,4.3,Futsal
20,8501,5,Tunas Bugar Badminton Hall,4.1,Badminton
11,4386,3,Futsal Sani,4.4,Futsal
2,1111,5,Centro Futsal,4.3,Futsal
14,6707,3,Kuningan Village Futsal Field 1,4.3,Futsal
14,6771,1,Kuningan Village Futsal Field 1,4.3,Futsal
3,1909,3,Planet Futsal,4.5,Futsal
12,4592,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
20,8698,5,Tunas Bugar Badminton Hall,4.2,Badminton
5,2303,5,GOR Kurnia Badminton Court,4.3,Badminton
20,8680,5,Tunas Bugar Badminton Hall,4.3,Badminton
14,6373,4,Kuningan Village Futsal Field 1,4.2,Futsal
4,1992,5,Royal Futsal,4.5,Futsal
1,79,5,Champion Futsal,4.3,Futsal
13,5575,4,Pelangi Futsal,4.4,Futsal
2,1055,5,Centro Futsal,4.3,Futsal
14,6437,4,Kuningan Village Futsal Field 1,4.3,Futsal
14,5826,5,Kuningan Village Futsal Field 1,4.2,Futsal
5,2320,5,GOR Kurnia Badminton Court,4.3,Badminton
9,3105,5,Go All Futsal,4.3,Futsal
9,3425,3,Go All Futsal,4.3,Futsal
9,3355,4,Go All Futsal,4.5,Futsal
1,183,5,Champion Futsal,4.3,Futsal
3,1658,5,Planet Futsal,4.2,Futsal
10,4130,3,AS FUTSAL,4.4,Futsal
2,1037,5,Centro Futsal,4.3,Futsal
14,5864,5,Kuningan Village Futsal Field 1,4.5,Futsal
12,4905,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4574,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,5178,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
13,5557,4,Pelangi Futsal,4.2,Futsal
4,2006,5,Royal Futsal,4.2,Futsal
10,3461,5,AS FUTSAL,4.2,Futsal
5,2254,5,GOR Kurnia Badminton Court,4.3,Badminton
14,6706,3,Kuningan Village Futsal Field 1,4.2,Futsal
5,2187,5,GOR Kurnia Badminton Court,4.3,Badminton
9,3085,5,Go All Futsal,4.2,Futsal
5,2399,4,GOR Kurnia Badminton Court,4.3,Badminton
14,6279,4,Kuningan Village Futsal Field 1,4.3,Futsal
14,6608,3,Kuningan Village Futsal Field 1,4.5,Futsal
1,779,3,Champion Futsal,4.2,Futsal
10,3766,5,AS FUTSAL,4.3,Futsal
3,1727,5,Planet Futsal,4.2,Futsal
4,2031,5,Royal Futsal,4.3,Futsal
3,1722,5,Planet Futsal,4.5,Futsal
12,4577,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,23,5,Champion Futsal,4.2,Futsal
5,2383,4,GOR Kurnia Badminton Court,4.3,Badminton
20,8575,5,Tunas Bugar Badminton Hall,4.2,Badminton
19,8241,4,Cililitan Badminton Hall,4.4,Badminton
2,1186,5,Centro Futsal,4.5,Futsal
6,2554,5,Lapangan Bulu Tangkis Patra,4.5,Badminton
12,4983,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,887,1,Champion Futsal,4.3,Futsal
13,5593,4,Pelangi Futsal,4.3,Futsal
14,5726,5,Kuningan Village Futsal Field 1,4.6,Futsal
7,2803,5,Supreme Arena Badminton,4.2,Badminton
10,3477,5,AS FUTSAL,4.3,Futsal
14,6556,4,Kuningan Village Futsal Field 1,4.5,Futsal
12,5015,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
20,8497,5,Tunas Bugar Badminton Hall,4.4,Badminton
17,7286,5,Lapangan Bulutangkis Talenta,4.3,Badminton
14,5848,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,5745,5,Kuningan Village Futsal Field 1,4.5,Futsal
1,815,3,Champion Futsal,4.4,Futsal
2,1086,5,Centro Futsal,4.4,Futsal
2,1054,5,Centro Futsal,4.2,Futsal
19,8118,5,Cililitan Badminton Hall,4.6,Badminton
8,2991,5,Lapangan Badminton Tomang,4.5,Badminton
12,4462,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
13,5456,5,Pelangi Futsal,4.2,Futsal
4,2071,5,Royal Futsal,4.3,Futsal
20,8872,3,Tunas Bugar Badminton Hall,4.5,Badminton
12,5299,3,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4814,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
3,1613,5,Planet Futsal,4.3,Futsal
3,1694,5,Planet Futsal,4.6,Futsal
15,6776,5,Gedung Bulutangkis Gelora Sunter,4.3,Badminton
14,6106,5,Kuningan Village Futsal Field 1,4.6,Futsal
15,6895,4,Gedung Bulutangkis Gelora Sunter,4.2,Badminton
10,3580,5,AS FUTSAL,4.3,Futsal
9,3327,4,Go All Futsal,4.5,Futsal
12,5240,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,5961,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6641,3,Kuningan Village Futsal Field 1,4.3,Futsal
9,3101,5,Go All Futsal,4.2,Futsal
10,3978,4,AS FUTSAL,4.3,Futsal
9,3093,5,Go All Futsal,4.2,Futsal
19,8326,4,Cililitan Badminton Hall,4.5,Badminton
18,7844,3,GOR Badminton Mega Kuningan,4.4,Badminton
17,7352,5,Lapangan Bulutangkis Talenta,4.5,Badminton
1,678,4,Champion Futsal,4.2,Futsal
4,2061,5,Royal Futsal,4.2,Futsal
4,1983,5,Royal Futsal,4.3,Futsal
3,1622,5,Planet Futsal,4.5,Futsal
18,7813,4,GOR Badminton Mega Kuningan,4.5,Badminton
1,600,4,Champion Futsal,4.3,Futsal
20,8734,4,Tunas Bugar Badminton Hall,4.2,Badminton
4,2133,3,Royal Futsal,4.3,Futsal
14,6745,2,Kuningan Village Futsal Field 1,4.4,Futsal
2,1523,3,Centro Futsal,4.3,Futsal
14,6468,4,Kuningan Village Futsal Field 1,4.3,Futsal
9,3221,5,Go All Futsal,4.4,Futsal
2,1196,5,Centro Futsal,4.5,Futsal
1,810,3,Champion Futsal,4.5,Futsal
1,207,5,Champion Futsal,4.3,Futsal
14,6448,4,Kuningan Village Futsal Field 1,4.4,Futsal
2,1419,4,Centro Futsal,4.3,Futsal
14,6164,5,Kuningan Village Futsal Field 1,4.3,Futsal
16,7135,4,Diaz Badminton Hall,4.5,Badminton
1,331,5,Champion Futsal,4.2,Futsal
10,3761,5,AS FUTSAL,4.5,Futsal
12,5143,4,Futsal Court Cilandak Sport Centre,4.5,Futsal
6,2525,5,Lapangan Bulu Tangkis Patra,4.4,Badminton
2,1510,3,Centro Futsal,4.5,Futsal
12,5230,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
3,1916,3,Planet Futsal,4.2,Futsal
19,8195,4,Cililitan Badminton Hall,4.5,Badminton
12,5026,5,Futsal Court Cilandak Sport Centre,4.6,Futsal
15,6830,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
18,7613,5,GOR Badminton Mega Kuningan,4.3,Badminton
16,7109,4,Diaz Badminton Hall,4.3,Badminton
9,3198,5,Go All Futsal,4.5,Futsal
1,619,4,Champion Futsal,4.2,Futsal
5,2362,4,GOR Kurnia Badminton Court,4.2,Badminton
19,7978,5,Cililitan Badminton Hall,4.6,Badminton
7,2783,5,Supreme Arena Badminton,4.5,Badminton
6,2679,4,Lapangan Bulu Tangkis Patra,4.3,Badminton
3,1618,5,Planet Futsal,4.5,Futsal
1,204,5,Champion Futsal,4.6,Futsal
7,2885,5,Supreme Arena Badminton,4.3,Badminton
14,6417,4,Kuningan Village Futsal Field 1,4.2,Futsal
10,3859,4,AS FUTSAL,4.3,Futsal
20,8591,5,Tunas Bugar Badminton Hall,4.4,Badminton
2,995,5,Centro Futsal,4.2,Futsal
10,3504,5,AS FUTSAL,4.1,Futsal
11,4323,5,Futsal Sani,4.3,Futsal
14,6501,4,Kuningan Village Futsal Field 1,4.5,Futsal
6,2537,5,Lapangan Bulu Tangkis Patra,4.1,Badminton
11,4445,1,Futsal Sani,4.3,Futsal
14,6623,3,Kuningan Village Futsal Field 1,4.2,Futsal
4,2123,3,Royal Futsal,4.3,Futsal
3,1645,5,Planet Futsal,4.3,Futsal
20,8656,5,Tunas Bugar Badminton Hall,4.3,Badminton
14,6199,5,Kuningan Village Futsal Field 1,4.5,Futsal
12,5033,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6755,1,Kuningan Village Futsal Field 1,4.4,Futsal
2,1134,5,Centro Futsal,4.5,Futsal
18,7569,5,GOR Badminton Mega Kuningan,4.2,Badminton
19,8391,3,Cililitan Badminton Hall,4.2,Badminton
19,8459,1,Cililitan Badminton Hall,4.4,Badminton
17,7273,5,Lapangan Bulutangkis Talenta,4.2,Badminton
19,8289,4,Cililitan Badminton Hall,4.3,Badminton
3,1782,5,Planet Futsal,4.5,Futsal
6,2619,5,Lapangan Bulu Tangkis Patra,4.3,Badminton
20,8683,5,Tunas Bugar Badminton Hall,4.2,Badminton
10,4195,1,AS FUTSAL,4.3,Futsal
9,3346,4,Go All Futsal,4.6,Futsal
7,2792,5,Supreme Arena Badminton,4.5,Badminton
12,4863,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6435,4,Kuningan Village Futsal Field 1,4.5,Futsal
6,2725,3,Lapangan Bulu Tangkis Patra,4.6,Badminton
8,3020,4,Lapangan Badminton Tomang,4.5,Badminton
1,597,4,Champion Futsal,4.5,Futsal
1,389,5,Champion Futsal,4.5,Futsal
18,7476,5,GOR Badminton Mega Kuningan,4.5,Badminton
12,4598,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
19,7974,5,Cililitan Badminton Hall,4.3,Badminton
13,5544,4,Pelangi Futsal,4.2,Futsal
10,3696,5,AS FUTSAL,4.3,Futsal
14,6492,4,Kuningan Village Futsal Field 1,4.5,Futsal
12,5209,4,Futsal Court Cilandak Sport Centre,4.5,Futsal
18,7743,4,GOR Badminton Mega Kuningan,4.3,Badminton
20,8830,4,Tunas Bugar Badminton Hall,4.2,Badminton
19,8467,1,Cililitan Badminton Hall,4.2,Badminton
19,8262,4,Cililitan Badminton Hall,4.3,Badminton
14,5820,5,Kuningan Village Futsal Field 1,4.2,Futsal
10,4145,3,AS FUTSAL,4.4,Futsal
17,7382,4,Lapangan Bulutangkis Talenta,4.5,Badminton
6,2696,4,Lapangan Bulu Tangkis Patra,4.3,Badminton
16,6998,5,Diaz Badminton Hall,4.3,Badminton
14,6409,4,Kuningan Village Futsal Field 1,4.4,Futsal
17,7349,5,Lapangan Bulutangkis Talenta,4.2,Badminton
10,3716,5,AS FUTSAL,4.2,Futsal
10,4182,2,AS FUTSAL,4.3,Futsal
14,5876,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6615,3,Kuningan Village Futsal Field 1,4.5,Futsal
12,4736,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4734,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
3,1686,5,Planet Futsal,4.3,Futsal
20,8520,5,Tunas Bugar Badminton Hall,4.5,Badminton
12,4651,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,5280,3,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3803,5,AS FUTSAL,4.6,Futsal
7,2782,5,Supreme Arena Badminton,4.5,Badminton
12,4590,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
4,1979,5,Royal Futsal,4.3,Futsal
14,6751,1,Kuningan Village Futsal Field 1,4.6,Futsal
15,6853,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
1,54,5,Champion Futsal,4.4,Futsal
2,902,5,Centro Futsal,4.3,Futsal
20,8527,5,Tunas Bugar Badminton Hall,4.5,Badminton
1,485,5,Champion Futsal,4.3,Futsal
13,5436,5,Pelangi Futsal,4.2,Futsal
4,2004,5,Royal Futsal,4.4,Futsal
17,7272,5,Lapangan Bulutangkis Talenta,4.1,Badminton
11,4210,5,Futsal Sani,4.3,Futsal
9,3338,4,Go All Futsal,4.2,Futsal
10,3620,5,AS FUTSAL,4.4,Futsal
2,1199,5,Centro Futsal,4.3,Futsal
13,5372,5,Pelangi Futsal,4.6,Futsal
7,2775,5,Supreme Arena Badminton,4.3,Badminton
13,5488,5,Pelangi Futsal,4.3,Futsal
9,3194,5,Go All Futsal,4.2,Futsal
5,2354,4,GOR Kurnia Badminton Court,4.4,Badminton
2,1365,4,Centro Futsal,4.3,Futsal
3,1953,2,Planet Futsal,4.3,Futsal
13,5439,5,Pelangi Futsal,4.2,Futsal
19,7936,5,Cililitan Badminton Hall,4.5,Badminton
12,4546,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3552,5,AS FUTSAL,4.3,Futsal
16,7209,3,Diaz Badminton Hall,4.6,Badminton
15,6795,5,Gedung Bulutangkis Gelora Sunter,4.3,Badminton
14,5713,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,5982,5,Kuningan Village Futsal Field 1,4.5,Futsal
12,4748,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3574,5,AS FUTSAL,4.1,Futsal
11,4260,5,Futsal Sani,4.3,Futsal
14,6666,3,Kuningan Village Futsal Field 1,4.1,Futsal
11,4350,4,Futsal Sani,4.2,Futsal
5,2283,5,GOR Kurnia Badminton Court,4.3,Badminton
20,8696,5,Tunas Bugar Badminton Hall,4.3,Badminton
14,6203,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6738,2,Kuningan Village Futsal Field 1,4.2,Futsal
10,4028,3,AS FUTSAL,4.2,Futsal
4,1978,5,Royal Futsal,4.3,Futsal
13,5588,4,Pelangi Futsal,4.5,Futsal
1,118,5,Champion Futsal,4.3,Futsal
14,5684,5,Kuningan Village Futsal Field 1,4.6,Futsal
15,6919,4,Gedung Bulutangkis Gelora Sunter,4.6,Badminton
15,6854,5,Gedung Bulutangkis Gelora Sunter,4.2,Badminton
10,3769,5,AS FUTSAL,4.5,Futsal
6,2567,5,Lapangan Bulu Tangkis Patra,4.4,Badminton
2,944,5,Centro Futsal,4.2,Futsal
10,4106,3,AS FUTSAL,4.2,Futsal
5,2394,4,GOR Kurnia Badminton Court,4.5,Badminton
12,5155,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
3,1914,3,Planet Futsal,4.3,Futsal
14,5942,5,Kuningan Village Futsal Field 1,4.4,Futsal
2,932,5,Centro Futsal,4.5,Futsal
12,4880,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
9,3295,4,Go All Futsal,4.2,Futsal
10,3898,4,AS FUTSAL,4.3,Futsal
14,6258,5,Kuningan Village Futsal Field 1,4.3,Futsal
13,5587,4,Pelangi Futsal,4.2,Futsal
4,2167,1,Royal Futsal,4.2,Futsal
10,4179,2,AS FUTSAL,4.3,Futsal
20,8614,5,Tunas Bugar Badminton Hall,4.1,Badminton
11,4349,4,Futsal Sani,4.5,Futsal
12,4473,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
9,3426,2,Go All Futsal,4.4,Futsal
2,1406,4,Centro Futsal,4.5,Futsal
12,4643,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4966,5,Futsal Court Cilandak Sport Centre,4.4,Futsal
2,1565,2,Centro Futsal,4.6,Futsal
8,2995,5,Lapangan Badminton Tomang,4.3,Badminton
14,5847,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6593,4,Kuningan Village Futsal Field 1,4.4,Futsal
2,963,5,Centro Futsal,4.5,Futsal
1,379,5,Champion Futsal,4.5,Futsal
6,2584,5,Lapangan Bulu Tangkis Patra,4.2,Badminton
5,2236,5,GOR Kurnia Badminton Court,4.3,Badminton
20,8504,5,Tunas Bugar Badminton Hall,4.3,Badminton
14,6474,4,Kuningan Village Futsal Field 1,4.5,Futsal
1,318,5,Champion Futsal,4.2,Futsal
19,8210,4,Cililitan Badminton Hall,4.3,Badminton
13,5376,5,Pelangi Futsal,4.5,Futsal
1,321,5,Champion Futsal,4.5,Futsal
1,179,5,Champion Futsal,4.2,Futsal
19,8184,5,Cililitan Badminton Hall,4.4,Badminton
17,7465,1,Lapangan Bulutangkis Talenta,4.5,Badminton
1,859,3,Champion Futsal,4.2,Futsal
10,3510,5,AS FUTSAL,4.3,Futsal
20,8551,5,Tunas Bugar Badminton Hall,4.5,Badminton
